real1,real2,real3,real4,imag1,imag2,imag3,imag4,shape,material
0.3092866669813086,0.309591851043339,0.3094033392446807,0.30944909870759413,0.3182330260842237,0.31804701549676506,0.3183013011735902,0.31791313167040336,2,1
0.2945932233401115,0.3120116129915439,0.29673937615705803,0.31153432432815636,0.29845405027010513,0.31886884269691695,0.3014097748902176,0.3179616642583891,2,1
0.2646547560334801,0.30561327856707476,0.2773720301094656,0.29933723956284375,0.25317918344879015,0.3072670025993112,0.2726901136049948,0.2973975779659366,2,1
0.2173739072473629,0.2939219709079744,0.25503759325782605,0.26979070165294394,0.17659477967986784,0.2890520496390947,0.23776972553555542,0.25440729831634634,2,1
0.1519568211314793,0.28022744509980685,0.2330597182481963,0.22086338731735378,0.06476851400405552,0.26905016217072947,0.20219727454063713,0.18951173208081595,2,1
0.0692703794696163,0.2673533081047051,0.214178680780866,0.15193919037743875,-0.08307717423074322,0.25099382198503195,0.17089575877276192,0.1056732059287356,2,1
-0.02792228937167094,0.2575065102349259,0.2004646578039622,0.06408955260088711,-0.26331514016620705,0.23755029659480406,0.14778440110910881,0.008046441834510532,2,1
-0.13490193815186008,0.25219142730924865,0.1932908062384264,-0.03981716549538383,-0.4669245351293567,0.2304134385047071,0.1355571176397728,-0.09660021035589494,2,1
-0.24515086656229182,0.25216844723731247,0.19333744474284872,-0.15521019208762343,-0.6790399171822382,0.23040010610884637,0.13557776215508444,-0.20070638487267,2,1
-0.3507501339955167,0.2574386953186051,0.20060177273426133,-0.2761305927550346,-0.8793016856297959,0.23750911603306016,0.1478437804336748,-0.2968499498494239,2,1
-0.4430127225378452,0.2672440831470321,0.2143981383415462,-0.39575001380340424,-1.0431956903868234,0.2509213062178233,0.1709865577756048,-0.3786339210431883,2,1
-0.513319124076061,0.28008269889901943,0.23334885741128933,-0.5070462114651875,-1.1444298926236063,0.2689409180076243,0.20230841566591326,-0.4413918598306559,2,1
-0.5540885411179803,0.29374996899177114,0.25538031455357046,-0.603558384802339,-1.1582038712069462,0.2888996174043018,0.23788761790919022,-0.4826137457737084,2,1
-0.5597875776961554,0.3054249684476769,0.27775083505632986,-0.6801267123624616,-1.0650137087569926,0.3070648933630155,0.27279993816432363,-0.5020506512373455,2,1
