real1,real2,real3,real4,imag1,imag2,imag3,imag4,shape,material
-0.20831720147923202,0.421013834645877,0.42096104987338817,-0.5259459450399773,-0.4784968356711696,0.44801942178294263,0.44806479580724207,-0.5710301075464713,0,0
-0.15787022485440455,0.3601155007756586,0.38753113712525755,-0.4442655299538526,-0.5260204250992214,0.4832508489087992,0.5208785812659624,-0.6128816387111994,0,0
-0.09223454031290661,0.2916387700379676,0.3305418170990004,-0.34798342053929526,-0.5665774725229399,0.5133869244658363,0.5877067666079371,-0.6382339270046953,0,0
-0.013041184718761301,0.21627733475106492,0.2520536687357861,-0.24249680719943312,-0.5953941296075205,0.5358998975706807,0.6427932820337319,-0.6417555842450433,0,0
0.076500378223714,0.13529042570178929,0.1558418348316093,-0.13493057372644338,-0.607699978532316,0.5482167124238183,0.6810614123538746,-0.6202955481681662,0,0
0.17149149511397815,0.0506318562735848,0.047066432278260836,-0.03315374275633811,-0.59930852742101,0.5480011230553034,0.6986328626283516,-0.573530492224446,0,0
0.2654981223444207,-0.0350877962219253,-0.06818991710733027,0.0554385711930939,-0.5672699450798465,0.5335014453509711,0.6931768098469698,-0.5041122273514643,0,0
0.35102261234770304,-0.11883201400282191,-0.18343631252777232,0.12510585348652975,-0.5104661903033404,0.5038754541972328,0.6640623274610297,-0.4172480259913089,0,0
0.420277813516318,-0.19753217857346766,-0.29226846432996284,0.17262830816525598,-0.4299944618147349,0.45939724286122574,0.6123269230598531,-0.3197940957845583,0,0
0.4661674477976973,-0.2685617151193952,-0.3887993650790227,0.1976572794668164,-0.32920315330929184,0.4014786225340933,0.5404971166057186,-0.2190732874547912,0,0
0.4833099402644777,-0.33017864861198454,-0.4680097827946888,0.20248608649317248,-0.21331161767952578,0.33249136018381586,0.4523006748625712,-0.12169685770992933,0,0
0.46891647991114976,-0.3818277602752842,-0.5260236501085008,0.19132992019914247,-0.0886468987341126,0.2554390342849796,0.3522994154835177,-0.0326540060052027,0,0
0.42336087868125377,-0.4242328340931284,-0.5603168039100389,0.16932205382324259,0.038361196975739593,0.17357536504908974,0.24545865335536085,0.04516159325106984,0,0
