real1,real2,real3,real4,imag1,imag2,imag3,imag4,shape,material
-0.12177615195483509,-0.1218339937653838,-0.1219234429250724,-0.12179347727236678,-0.17436633853970812,-0.17431069709316774,-0.17420934802278865,-0.17455360007054085,1,0
-0.01677546917020347,-0.20736970192751797,-0.028673367267950667,-0.21533070333114734,-0.08674199388108708,-0.25095489283367556,-0.0948368812243805,-0.26027876726318777,1,0
0.1071359180065862,-0.27437732615295973,0.05420390195035196,-0.2986749774743629,0.004922556857670246,-0.3113819061955186,-0.025185257405993644,-0.34757116875812055,1,0
0.24739409065951587,-0.3247266264453625,0.11816835046745666,-0.3618744883050617,0.09246440338990478,-0.35222060086798046,0.03277803134968016,-0.43130422245683936,1,0
0.39882245777111164,-0.3608762649093464,0.1568762412999103,-0.3966742224590029,0.16713507859952498,-0.37205675891538165,0.07859460299710719,-0.5066725025149572,1,0
0.5531862235266495,-0.3856412239980125,0.16653695303743454,-0.3974398725875233,0.22049687648580515,-0.371319457936114,0.11301193831520262,-0.569932770536431,1,0
0.6990899500293707,-0.4020457346562652,0.14595584713718512,-0.3617558522918588,0.24556371212004055,-0.35202927569470005,0.13749420828190395,-0.6188698615179954,1,0
0.8223851634858512,-0.41324140105185325,0.09633036442061194,-0.2906098448465757,0.2380961031133335,-0.317393262256612,0.1537685129566917,-0.6529331657033823,1,0
0.9072770290668868,-0.42242019288108834,0.020960647378448938,-0.18812635559549157,0.19789458628957732,-0.2712996961880865,0.16351158655062825,-0.6730234475986496,1,0
0.9381865481903354,-0.4326875750404392,-0.0750076417333676,-0.06089422144421315,0.1298153459542295,-0.21775762937586726,0.16821718358666438,-0.6810501227200163,1,0
0.9022634649333166,-0.44686718072501547,-0.1847555075544939,0.08299299430020532,0.04416695031981135,-0.1603502030096955,0.16916886843164214,-0.6794180462162769,1,0
0.792224539619626,-0.4672306813515783,-0.2999359650814873,0.2350095122502796,-0.04384584499285342,-0.10177771355694638,0.1673881667854733,-0.6705989575551082,1,0
0.608976519191738,-0.49516981116226616,-0.41094255699946497,0.38719019957600287,-0.11584214229011051,-0.04356393702209651,0.16345256535743236,-0.6568887722001893,1,0
0.36334653097839187,-0.5308511051010718,-0.507472199436616,0.5328767092066778,-0.1531131702768665,0.014015224563300866,0.15717411946514878,-0.6403728707044202,1,0
0.07626383755349916,-0.5729145368109065,-0.5794782946645363,0.6671151040122751,-0.14023368893594199,0.07174787788134171,0.1472496208190499,-0.6230463617055295,1,0
-0.22304058576813127,-0.6182911223166653,-0.6184559584492725,0.7866878513897236,-0.06874191977447079,0.13104982513957886,0.13107401825573994,-0.6069932443172864,1,0
-0.5008228572447131,-0.662221385875151,-0.6188286047176138,0.8898422491466509,0.06000741230010229,0.19331897943751866,0.10489725781922932,-0.5945265873394725,1,0
-0.7240953320859889,-0.6985503425371479,-0.5790921447853989,0.9758228504970946,0.2337082987749855,0.2591779536192981,0.06441032218677067,-0.5882149554390044,1,0
-0.8663577471201152,-0.7203393507381484,-0.5023639471825039,1.0443535049680266,0.43022738950342043,0.32774175207617945,0.005674775153847733,-0.590773704924976,1,0
-0.9125411694479941,-0.720789594743861,-0.3961280788549324,1.0951559859632758,0.6210769299742207,0.39608251014991785,-0.0738367862763889,-0.6048364027232265,1,0
-0.8619354593708516,-0.694392763052386,-0.27117330808736817,1.1275891753120035,0.776616246135539,0.45907711791570666,-0.17438730238439515,-0.6326482749734642,1,0
-0.7283105016255126,-0.6381336101452842,-0.1399509303028794,1.1404345107464247,0.8718817710530347,0.5097818564594031,-0.293577809389598,-0.6757218656399345,1,0
-0.5371071909679632,-0.5524913855584329,-0.014736254471905852,1.131834726571325,0.8916765291854598,0.5403912847271148,-0.42653774832816954,-0.7344841076463202,1,0
-0.32031390505286433,-0.44195065590076543,0.09398701654397978,1.0993881106128114,0.8336808051547975,0.5436985895658266,-0.5666547971779541,-0.8079306756431086,1,0
-0.11022449227986808,-0.31477146281104496,0.17859073031102746,1.040410316267107,0.7088288614966001,0.5148090420622088,-0.7066356827175738,-0.8933042994638224,1,0
0.0664782522815253,-0.18190167497298843,0.23466342440236332,0.9523852203302215,0.5388923930322818,0.45271369718743915,-0.8396028875158509,-0.9858344428496469,1,0
0.19301792541120336,-0.055129446459611486,0.2607179429857256,0.833618044484671,0.351908878311675,0.36126548359023686,-0.9599426058954857,-1.078611713439879,1,0
0.2643844036104891,0.05517962646109922,0.2574557180789263,0.6840663033478606,0.1765879697467848,0.2491640294168188,-1.0637149872053095,-1.1627066774280095,1,0
0.2865947911233153,0.1422162286616439,0.22687795706717218,0.5062577538861179,0.03699552213314745,0.1287648182729942,-1.1485803209598549,-1.2276547303281427,1,0
0.27382543999429243,0.20412813148400435,0.17152015242334606,0.3061104178012654,-0.0513690869569138,0.01385865408918523,-1.213329018115562,-1.2624128286807557,1,0
0.24429982483976923,0.244176180768423,0.09399187462360103,0.09344745243992011,-0.08343183641437868,-0.08312907384783515,-1.257209302078131,-1.256764854948267,1,0
0.2159752766069207,0.2695558712870657,-0.003065457481738143,-0.11814784246067056,-0.06416599936321177,-0.15375841667028337,-1.2793012299593876,-1.2030975227136258,1,0
0.20299143235944098,0.28898241725353413,-0.11674158320831118,-0.31222163239629397,-0.006418323984670416,-0.19532509600218578,-1.2780930496875744,-1.098217743881485,1,0
0.2134559878009954,0.30983743355503063,-0.24340404879266586,-0.4712565449495164,0.07242520675186973,-0.21112976195012684,-1.2514226405944522,-0.9448458491511235,1,0
0.2488026064794216,0.3356047431398082,-0.37825476368098593,-0.5791663853654571,0.15408976899641685,-0.20919397748384086,-1.1968034942252004,-0.7523105808307681,1,0
0.3045734138491696,0.3644457321842385,-0.5150683685216286,-0.6240980263495876,0.22263158942608802,-0.19973783660762354,-1.1120560461085338,-0.5361074468942324,1,0
0.37221231014110406,0.3893732371011012,-0.6462349158716393,-0.6009473217765062,0.26671131684234267,-0.19216739618829629,-0.9961093198084967,-0.3161770959543578,1,0
0.4413358261986042,0.4000107414827203,-0.7631589125226199,-0.5129563401279637,0.28067740730494967,-0.1924589451642115,-0.8497922368321582,-0.11408236967997025,1,0
0.5019597254855491,0.38543259764764726,-0.8569831033697343,-0.3718911214521972,0.26448932646704665,-0.201689584736871,-0.6764345047489599,0.050420876500109915,1,0
0.5462707042172412,0.33725747347587715,-0.9195346262861506,-0.19660191120802695,0.22271635179438115,-0.21608784830373828,-0.482134326683831,0.1627016015971437,1,0
0.5696993778079943,0.2521147266964519,-0.9443436201282306,-0.0101641978072605,0.16296853293840863,-0.22849578561108802,-0.2756082312998238,0.21570730427977303,1,0
0.5712294392907914,0.13282896153585871,-0.9275643729836176,0.16382925269914575,0.09414360586386224,-0.23071802787595833,-0.0676114062962192,0.2109785200521322,1,0
0.5530308105996563,-0.011923859980491969,-0.8686408450194172,0.3050258455969148,0.024825452320818543,-0.21601491195993414,0.13000987715697576,0.15799850492302134,1,0
0.5196105316883294,-0.16929261271110646,-0.7705970805178369,0.39931191712378594,-0.03792924233718305,-0.1810265054854828,0.30551116928603966,0.07206810711699238,1,0
0.47671902160538265,-0.3247205355941201,-0.6398896585735482,0.4404545792293246,-0.08929891393039817,-0.12666111469074143,0.44852312835933894,-0.028748319353971576,1,0
0.4302469000771322,-0.46453254420942364,-0.4858281786454537,0.43015381953003345,-0.12689598708949462,-0.057829669288392435,0.5512218690780948,-0.12687601118132097,1,0
0.38530014689643605,-0.5780329911721128,-0.3196369563504753,0.37667099127644005,-0.15054323443512807,0.017761295217904836,0.6092267921628275,-0.20798002980239688,1,0
0.3455698960927641,-0.6587265537278129,-0.15328475176917464,0.29250801320029785,-0.16176459950804462,0.09132714767465781,0.6220929419045831,-0.26271954058046787,1,0
